tanggal,tweets,tweet_clean,sentiment_MP,sentiment_NB
2022-11-08,"@dillahfara Sayangnya belum ada TV di rumah mbak 
Tapi mau banget sih klo punya TV Digital yg tampilannya cerah gituu",sayangnya tv rumah mbak banget sih klo tv digital tampilannya cerah gituu,netral,1
2022-11-08,"@94afii Iya nih mbak 
Beberapa video tersebar di sosial media 
Smoga dg migrasi ke TV Digital ini masyarakat bisa dapatkan manfaatnya ya mba",iya nih mbak video tersebar sosial media smoga dg migrasi tv digital masyarakat dapatkan manfaatnya mba,netral,0
2022-11-08,Menurut Dirjen IKP Kemkominfo Usman Kamsong menjelaskan ada banyak keuntungan yang diterima oleh lembaga-lembaga penyiaran yang bermigrasi je TV Digital karena bisa bersaing dengan baik secara global #WajibASO https://t.co/pxuvo880US,dirjen ikp kemkominfo usman kamsong keuntungan diterima lembaga lembaga penyiaran bermigrasi je tv digital bersaing global,positif,1
2022-11-08,"Nggak usah takut memikirkan kuota walaupun digital, tinggal colokkan STBnya beres deh gak perlu repot, sudah bisa menikmati TV digital  #WajibASO https://t.co/mcyzYB8Utm",nggak takut memikirkan kuota digital tinggal colokkan stbnya beres deh gak repot menikmati tv digital,negatif,1
2022-11-08,Salah satu keunggulan TV digital adalah gambarnya lebih jernih dan lebih banyak channel yang bisa dinikmati. Jadi kenapa tidak mau kalau kualitasnya lebih bagus? #WajibASO https://t.co/yy67oMpMMr,salah keunggulan tv digital gambarnya jernih channel dinikmati tidak kualitasnya bagus,positif,1
2022-11-08,"Kemkominfo mengapresiasi pihak-pihak yang telah mendukung, sehingga TV digital bisa dinikmati secara nasional #WajibASO https://t.co/b6YqiROmGx",kemkominfo mengapresiasi mendukung tv digital dinikmati nasional,positif,1
2022-11-08,"Pasti ada pihak-pihak yang tidak mendukung kebijakan pemerintah, sebaiknya kita harus cari tahu ya jangan mudah percaya begitu saja. Karena TV digital tidak mungkin merugikan masyarakat #WajibASO https://t.co/EHMNtxbSqJ",tidak mendukung kebijakan pemerintah cari jangan mudah percaya tv digital tidak merugikan masyarakat,positif,1
2022-11-08,Transformasi TV Analog Menjadi TV Digital Berdasarkan Perspektif Publik https://t.co/sLkbWybKJW,transformasi tv analog tv digital berdasarkan perspektif publik,netral,1
2022-11-08,"Liat keramaian perkara STB TV digital ini beneran unexpected sih, soalnya liat di sekitar rumah dan teman-teman lancar semua gitu bahkan TV dari 9ish years ago juga lancar aja cari channel digital. Jadinya mempertanyakan, do I live a bubble???",liat keramaian perkara stb tv digital beneran unexpected sih liat rumah teman teman lancar gitu tv ish years ago lancar cari channel digital do i live a bubble,positif,1
2022-11-08,"@dodon_jerry Baru tahu ini, mas setelah informasi pemerintah terkait masyarakat yg punya TV Analog utk dapat migrasi ke TV Digital ya mas",mas informasi pemerintah terkait masyarakat tv analog utk migrasi tv digital mas,netral,1
2022-11-08,Ingin Set Top Box TV Digital Secara Gratis? Ikuti Langkah Ini https://t.co/N1DakSCU6M,set top box tv digital gratis ikuti langkah,positif,1
2022-11-08,"@Ira_Hamid16 Aahh i see mbak
Supaya terjadi pemerataan digitalisasi jadi harus migrasi TV nya ke TV Digital ya mbak buat yg punya TV Analog ya",aahh i see mbak pemerataan digitalisasi migrasi tv tv digital mbak tv analog,netral,1
2022-11-08,"Coba cek ini, deh: ""Set Top Box Matrix Apple DVB2IP STB Antena TV Digital Wifi Hitam - Antena Indoor"" Rp109.000 di toko artic Tokopedia. Bisa bebas ongkir, lho.
https://t.co/PR0pt33rpR https://t.co/H7MvleLjnZ",coba cek deh set top box matrix apple dvbip stb antena tv digital wifi hitam antena indoor toko artic tokopedia bebas ongkir lho,netral,0
2022-11-08,"Coba cek ini, deh: ""tv set top box digital dvb t2 MATRIX APPLE HD BISA YOUTOBE - TVSETBOX MATRIX"" Rp280.000 di toko dunia_musik Tokopedia. Bisa bebas ongkir, lho.
https://t.co/taY4h6k5SI https://t.co/EsK5qvNEc8",coba cek deh tv set top box digital dvb matrix apple hd youtobe tvsetbox matrix toko dunia musik tokopedia bebas ongkir lho,netral,0
2022-11-08,"@kamisatouru @GianeshaP @remotivi Laah tv digital/langganan mah bukan stb bambaaang 😂
Tv digital mah kaya mnc vision, indovision, oke tv dll, bayar per bulan.
Di tmpt lu ga ada ya?",laah tv digital langganan mah bukan stb bambaaang tv digital mah kaya mnc vision indovision oke tv dll bayar tmpt lu ga,netral,1
2022-11-08,@serah_apaaja tv digital gapakek internet gw ci,tv digital gapakek internet gw ci,netral,1
2022-11-08,@Metro_TV Chanel tv digital @Metro_TV kok jadi ilang min?,chanel tv digital ilang min,netral,1
2022-11-08,"TV Analog mati di Jabodetabek, Hary Tanoe, bos MNC TV protes. Ia adu komentar dengan Mahfud MD. Di sisi lain, penjual TV digital dan STB laris manis. https://t.co/QXvtPWfJTx",tv analog mati jabodetabek hary tanoe bos mnc tv protes adu komentar mahfud md sisi penjual tv digital stb laris manis,negatif,1
2022-11-08,"@alisya999 @Uki23 @mielkyadwi Yg dibicarakan tv digital, kok lari ke tv smart? Pdhl tv smart tdk pasti digital.",dibicarakan tv digital lari tv smart pdhl tv smart tdk digital,netral,1
2022-11-08,"Tamat, TV Analog Akan Migrasi ke Digital
https://t.co/uHqAwqjW6B",tamat tv analog migrasi digital,netral,1
2022-11-08,"Migrasi TV Analog ke Digital, Tidak Cukup Hanya Beli Set Top Box! https://t.co/iurXgEAf0E",migrasi tv analog digital tidak beli set top box,netral,1
2022-11-08,"@opposite090l92 Tv DIGITAL
Giliran kotak suara dari kardus 😃",tv digital giliran kotak suara kardus,netral,1
2022-11-08,"telah Pindah ke Saluran Digital, Kini TV Analog di Jabodetabek Resmi Dimatikan https://t.co/7XAWe6tnKn #Terbaru #analog #berita #digital https://t.co/2rVrnYvDQQ",pindah saluran digital tv analog jabodetabek resmi dimatikan,positif,1
2022-11-08,Kenapa Harus TV Digital? Cek Disini Cara Dapatkan STB Gratis https://t.co/Yy4PQDFFZN,tv digital cek dapatkan stb gratis,positif,1
2022-11-08,https://t.co/eXhDmyfMK9 -  Pakar Hukum Sepakat Kebijakan TV Digital Diuji di PTUN https://t.co/RjsFVtHjaC,pakar hukum sepakat kebijakan tv digital diuji ptun,positif,1
2022-11-08,"@geloraco STB gratis.?, ya cm sebatas wacana, sementara stasiun tv sdh digital, cm sebatas bisnis elektronik rakyat d paksa hrs?, kanal uhf utk apa?, utk internet?, wacana mbangun 100 bts aja cm sebatas wacana!, kl d terusin pst ada hutang2 baru.",stb gratis cm sebatas wacana stasiun tv sdh digital cm sebatas bisnis elektronik rakyat d paksa hrs kanal uhf utk utk internet wacana mbangun bts cm sebatas wacana kl d terusin pst hutang,negatif,1
2022-11-08,"Sudah Pindah ke Saluran Digital, Kini TV Analog di Jabodetabek Resmi Dimatikan https://t.co/t4tLJL4gtw https://t.co/oX95R0aYCq",pindah saluran digital tv analog jabodetabek resmi dimatikan,positif,1
2022-11-08,"peristiwa 2005 
.
joroknya intitusi satu ini ya kawan,ampe model luar negeripun mau dijadikan mesin ATM . rupanya udah terkenal bosok ya aparat kita ini sejak dulu ampe keluar negeri .
.

*Polisi Wakanda 
TV Digital
Putri Candrawathi Wakanda Bali Cut S... https://t.co/qfsh3NLeVJ",peristiwa joroknya intitusi kawan ampe model negeripun dijadikan mesin atm terkenal bosok aparat ampe negeri polisi wakanda tv digital putri candrawathi wakanda bali cut s,positif,1
2022-11-08,"@Mustafa36785453 
@tohir_extrem 
@PaimoMontok 
@Rusman30966088 
@JohnVirgoVj 
@BBerizik @Bambang_Budimab 
@Tommyesa78 
@Emma73188421 
Cc @HelmiFelis_ 
      @MprAldo
JELAS DAN GAMBLANG 
NONTON TV DIGITAL 
KOALISI BUBAR 🤣
.......... brewok lompat 
Pagar wan got ngacir 🤣 https://t.co/qymgAoyBpU",cc gamblang nonton tv digital koalisi bubar brewok lompat pagar wan got ngacir,negatif,1
2022-11-08,"#Terpopuler Apakah detikers sedang kebingungan karean TV digital tidak ada sinyal? Mungkin empat cara berikut ini, bisa menjawab semua keluh kesah kalian. https://t.co/oLbdyNealX",detikers kebingungan karean tv digital tidak sinyal keluh kesah,negatif,1
2022-11-08,"Ahirnya, siaran TV analog sudah resmi tidak beroperasi lagi. Meski begitu, ternyata ada cara lain untuk menikmati acara digital tanpa harus menggunakan Set Top Box lho! Simak caranya di sini! https://t.co/v1SaGpww32 #Blog99Indonesia #99info #99Indonesia",ahirnya siaran tv analog resmi tidak beroperasi menikmati acara digital set top box lho simak,positif,0
2022-11-08,"ditambah skrg tv uda beralih ke digital bukan analog, kan jadi penasaran rating bsok 🤭 karna ep hari ini didominasi sama org2 ga penting 🤭🤣, prediksi sih 3 atau 4 lah sharenya 15an lah syukur2 bisa d atas segitu 🤭 #IkatanCintaEp944",ditambah skrg tv uda beralih digital bukan analog penasaran rating bsok karna ep didominasi org ga prediksi sih sharenya an syukur d segitu,netral,1
2022-11-08,"Kominfo: ASO Dilakukan untuk Perluas Akses Internet 4G dan 5G

Migrasi dari televisi analog ke siaran tv digital diperlukan untuk akses internet di Indonesia.
@PlateJohnny
@kemkominfo
https://t.co/sYCVXcV75D",kominfo aso perluas akses internet g g migrasi televisi analog siaran tv digital akses internet indonesia,netral,1
2022-11-08,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/D2yd2aUjWL",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-08,"Cukup Ketik NIK di Sini, Set Top Box Gratis Bisa Dibawa Pulang, Nonton Siaran TV Digital Jadi Mudah https://t.co/Y5FTNgBk87",ketik nik set top box gratis dibawa pulang nonton siaran tv digital mudah,positif,1
2022-11-08,Diskominfo Sulsel Buka Suara terkait Penerapan TV Digital https://t.co/lmiIgZpyQq,diskominfo sulsel buka suara terkait penerapan tv digital,netral,1
2022-11-08,Diskominfo Sulsel Buka Suara terkait Penerapan TV Digital https://t.co/uxGw4Ww5jF,diskominfo sulsel buka suara terkait penerapan tv digital,netral,1
2022-11-08,"Ini @netmediatama memang gabisa live streaming ya? Di youtube gabisa, vidio gabisa, bahkan di @Netverseid pun gabisa. Gimana konsepnya nih min? Saya ga pasang tv digital karena make Smart TV Stick. Artinya gabakal bisa nonton live NET?",gabisa live streaming youtube gabisa vidio gabisa gabisa gimana konsepnya nih min ga pasang tv digital make smart tv stick gabakal nonton live net,netral,0
2022-11-08,"Panik serumah gara-gara tv yg siarannya udah digital, tiba-tiba balik ke siaran analog lagi",panik serumah gara gara tv siarannya digital siaran analog,negatif,0
2022-11-08,@opposite090l92 @umam_chaerul Hati hati dengan tv digital mu kawans :),hati hati tv digital mu kawans,netral,1
2022-11-08,"@NarasiNewsroom Ngerasa keberatan tp di sinyal tv digital mnc group gak dapet, padahal sebelum seruan saitch off aman sinyalnya. Apakah pertanda🤔",ngerasa keberatan tp sinyal tv digital mnc group gak dapet seruan saitch off aman sinyalnya pertanda,netral,1
2022-11-08,"@hyang_wisnu @kemkominfo @PlateJohnny @jokowi @Aryprasetyo85 @zhymme @NgkongRoses @Gajah_Mada01 @Mpon_Mponn @DS_yantie @vita_AVP @delArdian_ @farrel27 STB berfungsi utk menangkap sinyal digital dan mengkonversi kannya agar dpt diterima oleh tv analog biasa.
@kemkominfo",stb berfungsi utk menangkap sinyal digital mengkonversi kannya dpt diterima tv analog,positif,1
2022-11-08,"STB berfungsi utk menangkap sinyal digital dan mengkonversi kannya agar dpt diterima oleh tv analog biasa.
@kemkominfo https://t.co/azM9YuuOvR",stb berfungsi utk menangkap sinyal digital mengkonversi kannya dpt diterima tv analog,positif,1
2022-11-08,"Kenaikan tarif dasar listrik atas nama penyesuaian tarif
Kenaikan bbm atas nama subsidi tepat sasaran
Sekarang Tv digital atas nama inovasi teknologi........
btw kalau buat maling duit rakyat pada kreatif semua......",kenaikan tarif dasar listrik nama penyesuaian tarif kenaikan bbm nama subsidi sasaran tv digital nama inovasi teknologi btw maling duit rakyat kreatif,positif,0
2022-11-08,"Bikin nonton tv jadi lebih nyaman, segini harga set top box rekomendasi pemerintah.

https://t.co/1B1B9bbg7V",bikin nonton tv nyaman segini harga set top box rekomendasi pemerintah,positif,0
2022-11-08,"@AdilJuju @Ghurem2 Karena Harry Tanoe ancam melaporkan Menkopolhukam ke secara resmi ke Pemerintah juga dgn di mulainya sistim digital pd siaran TV di Jabodetabek. 
Apa ini jwb dr ancamam Pak Harry Tanoe  ? 
Negeri para penjahat.",harry tanoe ancam melaporkan menkopolhukam resmi pemerintah dgn mulainya sistim digital pd siaran tv jabodetabek jwb dr ancamam harry tanoe negeri penjahat,positif,1
2022-11-08,"@Ndons_Back Jual tv ganti yg digital atau puasa tv aja, lebih enak... 😅",jual tv ganti digital puasa tv enak,positif,1
2022-11-08,@MawarSolitaire @opposite090l92 wowkwkkekeke bisa aja liat negara lain pake tv analog or digital?,wowkwkkekeke liat negara pake tv analog or digital,netral,0
2022-11-08,@restyca_yah Nonton pake TV digital. Terlihat jelas muka si seorang terdakwa tersebut.,nonton pake tv digital muka si terdakwa,negatif,1
2022-11-08,RCTI anjing tv digital lu kmn si anjing orang rumah gua ngeluh lu yang ilang gua yang disuruh nyari mlu tai,rcti anjing tv digital lu kmn si anjing orang rumah gua ngeluh lu ilang gua disuruh nyari mlu tai,negatif,0
2022-11-08,Alasan Harus Berpindah dari TV Analog ke TV Digital yang Wajib Diketahui https://t.co/HXpDH5YdNA,alasan berpindah tv analog tv digital wajib,netral,1
2022-11-08,Alasan Harus Berpindah dari TV Analog ke TV Digital yang Wajib Diketahui https://t.co/FlcZ9w9sc6,alasan berpindah tv analog tv digital wajib,netral,1
2022-11-08,Alasan Harus Berpindah dari TV Analog ke TV Digital yang Wajib Diketahui https://t.co/nGuwLmk7Ji,alasan berpindah tv analog tv digital wajib,netral,1
2022-11-08,"selamat ulang tahun jtv ke 21 tahun 
semoga jtv adalah televisi lokal pertama di jawa timur 
jtv resmi dimatikan siaran analog ke tv digital pukul jam 10 malam oleh direktur utama jtv https://t.co/E6GHU8Cn87",selamat ulang jtv semoga jtv televisi lokal jawa timur jtv resmi dimatikan siaran analog tv digital jam malam direktur utama jtv,positif,1
2022-11-08,Channel tv digital kediri&amp;sekitarnya wes akeh??,channel tv digital kediri amp wes akeh,netral,1
2022-11-08,"@opposite090l92 Orang tua ku pake TV keluaran baru..sepertinya digital,tv tipis dan parabola kok bisa hilang juga ya.. Sinyalnya hilang katanya",orang tua ku pake tv keluaran digital tv tipis parabola hilang sinyalnya hilang,negatif,1
2022-11-08,"Sejauh ini siaran TV digital paling stabil dirumahku grupnya emtek (Indosiar, SCTV,Moji TV dan mentari tv) kemudian MNC grup (RCTI, MNCTV, GTV sama inews) Transcorp (Trans TV,CNN dan Trans7) setelah itu RTV dan Kompas TV

Selain itu sinyalnya sering ilang termasuk TVRI 🥴🥴",siaran tv digital stabil dirumahku grupnya emtek indosiar sctv moji tv mentari tv mnc grup rcti mnctv gtv inews transcorp trans tv cnn trans rtv kompas tv sinyalnya ilang tvri,positif,1
2022-11-08,"10-11 November
LIVE Eksklusif di iNews
New Home of Badminton 

Ayo set ulang frekuensi TV digital/STB Anda, tonton iNews di KANAL 28 UHF, saluran digital terbaik dan jadilah saksi dalam laga berikutnya! 

#iNews
#iNewsHyloOpen2022 #HyloOpen2022 #Super300 #BWFWorldTour #Indonesia",november live eksklusif inews new home of badminton ayo set ulang frekuensi tv digital stb tonton inews kanal uhf saluran digital terbaik saksi laga,positif,1
2022-11-08,@serbetwarte99 Wkwkwkwkwkw ehh mana mau amankan sinyal it big bos nya aja lagi eror malah mau bawa ke jalur hkum yg TV digital ini 🤭🤣🤣,wkwkwkwkwkw ehh amankan sinyal it big bos eror bawa jalur hkum tv digital,negatif,1
2022-11-08,"Gimana yaa bingung juga, soalnya bia dibilang Indonesia sendiri beralih ke TV digital lebih lambat gak sih dr negara lain? https://t.co/uGjXuAK15b",gimana yaa bingung bia dibilang indonesia beralih tv digital lambat gak sih dr negara,negatif,1
2022-11-08,"@yuliastuti8721 aku aman karena sudah beralih ke TV digital pake STB, gambar bagus dan aman banget",aman beralih tv digital pake stb gambar bagus aman banget,positif,1
2022-11-08,Harga Set Top Box TV Digital Terbaik 2022 Inilah 10 Merek Rekomendasi Kominfo https://t.co/c0UprirWDp,harga set top box tv digital terbaik merek rekomendasi kominfo,positif,1
2022-11-08,Harga Set Top Box TV Digital Terbaik 2022 Inilah 10 Merek Rekomendasi Kominfo https://t.co/KRFoFsNq6i,harga set top box tv digital terbaik merek rekomendasi kominfo,positif,1
2022-11-08,Harga Set Top Box TV Digital Terbaik 2022 Inilah 10 Merek Rekomendasi Kominfo https://t.co/3It5j95j4I,harga set top box tv digital terbaik merek rekomendasi kominfo,positif,1
2022-11-08,@dillahfara aku udah dong pindah ke TV digital dan bisa merasakan langsung tayangan berkualitas setiap hari,pindah tv digital merasakan langsung tayangan berkualitas,positif,1
2022-11-08,"@burntech @tanyakanrl Serius nanya , kok semenjak ganti tv digital ga dpt net tv ya , mau nonton shinbi house gimana caranya :(",serius nanya semenjak ganti tv digital ga dpt net tv nonton shinbi house gimana,positif,1
2022-11-08,Membawa salah satu program andalan TRANS TV yaitu MY TRIP MY ADVENTURE  @jck_desaratu @david8js dan @Fajrulislam selaku Digital Creator Microstocker Indonesia yang akan membahas tentang “Being Creative in Digital Era“,membawa salah program andalan trans tv my trip my adventure digital creator microstocker indonesia membahas being creative in digital era,netral,1
2022-11-08,Tv digital tuh ya hitam semua layarnya kalau gaada sinyal😢,tv digital tuh hitam layarnya gaada sinyal,netral,1
2022-11-08,Menkominfo @PlateJohnny mengungkapkan beberapa manfaat lain migrasi ke siaran TV digital https://t.co/qwZpM4RGtn,menkominfo manfaat migrasi siaran tv digital,positif,1
2022-11-08,"@rohmahkr_07 dengan beralih ke TV Digital, siaran TV jadi jauh lebih jernih dan juga lebih menyenangkan bebas di acak",beralih tv digital siaran tv jernih menyenangkan bebas acak,netral,1
2022-11-08,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/7HTW64x868",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-08,"@salmanbiroe dengan beralih ke TV digital tinggal mengatakan ""Bye Bye ama siaran TV yang ada semutnya""",beralih tv digital tinggal bye bye ama siaran tv semutnya,netral,1
2022-11-08,"Manfaat migrasi tv digital untuk negara.
@kemkominfo @PlateJohnny https://t.co/omOIBP4qs4",manfaat migrasi tv digital negara,positif,1
2022-11-08,@abcdefghisil @Airam535 @Askrlfess kalo dibandingin sama negara lain emang kita ni jauh banget ketinggalannya buat tv digital. kalo pemerintah terus manjain masyarakat yang suka ngeluh mah ga bakal maju2 negara kita,dibandingin negara emang ni banget ketinggalannya tv digital pemerintah manjain masyarakat suka ngeluh mah ga maju negara,positif,0
2022-11-08,"Namun, tidak semua kontra dalam fenomena ini, tercatat kenaikan TV digital non smart dan Digital Smart TV sebanyak 20% sampai 60%. 

https://t.co/lIExKZlrId https://t.co/3pX4p1TOY4",tidak kontra fenomena tercatat kenaikan tv digital non smart digital smart tv,negatif,1
2022-11-08,"@ann1s4 bener banget, ke tv digital membuat kita bisa menonton tayangan lebih bersih dan nyaman",bener banget tv digital menonton tayangan bersih nyaman,positif,1
2022-11-08,@githasiwi mamanya kudu beralih ke tv digital dan dibelikan set up box biar bisa nonton lagi hehehe,mamanya kudu beralih tv digital dibelikan set up box biar nonton hehehe,netral,1
2022-11-08,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/zPAxNh8kUI",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-08,"Kebijakan Ubah TV Analog ke Digital, Muslim Arbi: Diduga Ada Mafia Set Top Box di Lingkaran Jokowi
https://t.co/QGyvtFftk6",kebijakan ubah tv analog digital muslim arbi diduga mafia set top box lingkaran jokowi,negatif,1
2022-11-08,"Udah tv digital ilang, sinyal juga tolol aduh pusing banget gua",tv digital ilang sinyal tolol aduh pusing banget gua,negatif,0
2022-11-08,@SCTV @vidio Gak bisa nonton SCTV....kmrin udh ada SCTV di tv digital aku ...tiba tiba hilang...gak muncul lagi gimana ini,gak nonton sctv kmrin udh sctv tv digital hilang gak muncul gimana,negatif,1
2022-11-08,@Hi_Quds siaran TV digital tayangan jadi lebih jernih dan gratis juga. jadi lebih puas dong menontonnya,siaran tv digital tayangan jernih gratis puas menontonnya,positif,1
2022-11-08,"Aplikasi Sinyal TV Digital Hilang Dari Plat Store Kominfo Sedang Proses Upgrade Aplikasi dan Server. 🇮🇩🔥

@PlateJohnny @kemkominfo
https://t.co/ao3MGuGT6C",aplikasi sinyal tv digital hilang plat store kominfo proses upgrade aplikasi server,negatif,0
2022-11-08,"Lagi asyik baca tentang perpindahan TV analog ke digital, ternyata timeline lagi rame juga dengan #kebayamerah NANGIS BANGET Jenderal Dudung AR Gerhana Bulan Total Cut Syifa https://t.co/aYtM8mgQWp",asyik baca perpindahan tv analog digital timeline rame nangis banget jenderal dudung ar gerhana total cut syifa,positif,1
2022-11-08,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#Indihome https://t.co/BXUXxjmIrB",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-08,"Ada konspirasi baru guysss, tv analog diswitch ke digital teh cenah buat ngendaliin otak manusia sama kayak sinyal 5G cenah",konspirasi guysss tv analog diswitch digital teh cenah ngendaliin otak manusia kayak sinyal g cenah,negatif,1
2022-11-08,Min kok @Metro_TV hilang di tv digital,min hilang tv digital,negatif,1
2022-11-08,"TV digital rasa radio. Cuma keluar suara, gak ada visualnya. Percepatan transisi digital yang cepat tidak diikuti kesiapan infrastruktur yang memadai heheh",tv digital radio suara gak visualnya percepatan transisi digital cepat tidak diikuti kesiapan infrastruktur memadai heheh,positif,1
2022-11-08,"Sekarang tv analog sudah tidak berlaku lagi, nah saatnya beralih ke tv digital supaya dapet sinyal jernih dan bagus coba kalian pakai wifi + tv digital dari Indihome selain bisa nonton tv juga bisa nonton youtube dari tv! 
#Internetnyaindonesia #AktivitasTanpaBatas
#IndiHome https://t.co/xXadgd3OUi",tv analog tidak berlaku beralih tv digital dapet sinyal jernih bagus coba pakai wifi tv digital indihome nonton tv nonton youtube tv,positif,1
2022-11-08,"Kebijakan Ubah TV Analog ke  Digital, Muslim Arbi: Diduga Ada Mafia Set Top Box di Lingkaran Jokowi https://t.co/pmPOxND20z",kebijakan ubah tv analog digital muslim arbi diduga mafia set top box lingkaran jokowi,negatif,1
2022-11-08,TV digital kamu tidak bisa mendeteksi sinyal siaran? Enggak usah panik. Intip cara memperbaikinya berikut ini! https://t.co/YUZifO56Cn #Blog99Indonesia #99info #99Indonesia,tv digital tidak mendeteksi sinyal siaran enggak panik intip memperbaikinya,negatif,1
2022-11-08,@infoSumbar untuak siaran tv digital emtek gruop di daerah parupuk tabing baa ndak dapek siaran nyo tu min?,untuak siaran tv digital emtek gruop daerah parupuk tabing baa ndak dapek siaran nyo tu min,netral,1
2022-11-08,"New post: Kebijakan Ubah TV Analog ke  Digital, Muslim Arbi: Diduga Ada Mafia Set Top Box di Lingkaran Jokowi https://t.co/7CLApfGTsd",new post kebijakan ubah tv analog digital muslim arbi diduga mafia set top box lingkaran jokowi,negatif,1
2022-11-08,"Ayokz bestie beralih ke siaran tv digital
Gretong lhooo

#WajibASO https://t.co/KcU5nJ1aCx",ayokz bestie beralih siaran tv digital gretong lhooo,netral,1
2022-11-08,"Beralih ke TV Digital, Berikut Rekomendasi Set Top Box Bersertifikat Kominfo dengan Harga Terjangkau via @infosumbar https://t.co/9L0MPpqvjr

#infosumbar #TVDigital #SetTopBox",beralih tv digital rekomendasi set top box bersertifikat kominfo harga terjangkau via,positif,0
2022-11-08,"@kochengfs Lu ye nder, ngompor-ngomporin anak² gw. Kemarin minta df naik level ke RC, minta tv digital buat nonton Doraemon, minta troli buat hangout sore, minta vacum cleaner yg bisa jalan sendiri, minta wadah minum yg model air terjun. lalu ini? Gw harus apa? Anak gw 2 lusin",lu ye nder ngompor ngomporin anak gw kemarin df level rc tv digital nonton doraemon troli hangout sore vacum cleaner jalan wadah minum model air terjun gw anak gw lusin,netral,1
2022-11-08,"@rasjawa @zimbabwedriver @xojolx @DenCybr kalo TV Digital 1,5 juta ada ga ya? 😅",tv digital juta ga,netral,1
2022-11-08,"Ada yang ngerasain gak, kalau TV Digital belakangan ini banyak yang suka patah-patah atau bahkan ngeblank beberapa detik (Terutama MNC Group). 

Padahal sebelum musim ASO semua channel lancar jaya. Kira-kira masalahnya ada di STB, antena, atau dari pemancarnya? Thanks suhu.",ngerasain gak tv digital suka patah patah ngeblank detik mnc group musim aso channel lancar jaya stb antena pemancarnya thanks suhu,positif,1
2022-11-08,@ceritanyawulan Keren banget nih ibunya mungkin selalu update dengarin berita ya.. Jadi gak kaget lagi... Memang TV digital lebih jernih.. Aku pun setuju dgn adanya TV digital,keren banget nih ibunya update dengarin berita gak kaget tv digital jernih setuju dgn tv digital,positif,1
2022-11-08,Gua malas sekali sama yang koar2 harus beralih ke tv digital karena sinyal aja masih gak lancar,gua malas koar beralih tv digital sinyal gak lancar,negatif,1
2022-11-08,"@bowosusilo94 Tv digital lg booming ya kk
Siap² move on ni biar siaran jernih",tv digital lg booming kk move on ni biar siaran jernih,netral,1
2022-11-08,Area Blank Spot Masalah Pembagian STB TV Digital di Kabupaten Bandung | https://t.co/I6g2joTttL,area blank spot pembagian stb tv digital kabupaten bandung,netral,1
2022-11-08,Jual Set Top Box Matrix Apple DVB-T2 STB TV Digital Apple Merah - Jakarta Barat - Akunaku151 | Tokopedia https://t.co/9OrVYvhxOm #Tokopedia lewat @Tokopedia #GerhanaBulanTotal https://t.co/LxFTmeTL4X,jual set top box matrix apple dvb stb tv digital apple merah jakarta barat akunaku tokopedia,netral,1
2022-11-08,"@monicaang2 Gratis katanya y mb
Tp belon pindah ni ke siaran tv digital",gratis y mb tp belon pindah ni siaran tv digital,positif,1
2022-11-08,"Bongo 5, Clouds Digital, Global TV Online, , Gilly Bony TV, TBC Online, Mwanahalisi Digital, Mwananchi Digital, EFM Digital, Star TV, Saangapi TV, Mirror TV, MBI MEDIA, Lango la Habari, Mwanahabari Digital, Tughembe TV online, Daily News Digital, ITV na Azam TV.",bongo clouds digital global tv online gilly bony tv tbc online mwanahalisi digital mwananchi digital efm digital star tv saangapi tv mirror tv mbi media lango la habari mwanahabari digital tughembe tv online daily news digital itv na azam tv,netral,1
2022-11-08,"semenjak tv digital dicabut di jabodetabek, tv di warteg yg biasa w liatin kl nungguin beli nasgor jd mati😔",semenjak tv digital dicabut jabodetabek tv warteg w liatin kl nungguin beli nasgor jd mati,netral,1
